Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,SMA_7,SMA_25,Price_Change,Close_Raw
2015-03-03,-0.6911976485946926,-0.6908857049807527,-0.6921960853116477,-0.6914082468221653,-0.7468405394822268,1.1065056036128147,-0.1378533505002935,-0.15283055475568388,-0.6922829543915935,-0.6915206718355682,0.49398419098721047,281.7019958496094
2015-03-04,-0.690761454617221,-0.6909817365056061,-0.692198355605627,-0.6919487823681475,-0.7472877383717798,1.0351127527964268,-0.13694581606610487,-0.15158510187641436,-0.691962163013646,-0.6914048351897779,-0.8650500784212961,273.0920104980469
2015-03-05,-0.6913425635055304,-0.6911381034671187,-0.6924160861011126,-0.6917550431415415,-0.7472917087440409,1.0188867304615796,-0.13608481231198277,-0.15040733633637418,-0.6916041791812536,-0.6912700203437395,0.21979620411765477,276.1780090332031
2015-03-06,-0.6911628475457958,-0.6913862225269721,-0.6920758369246934,-0.6919719493815384,-0.74790172245242,0.7687177055659211,-0.1358207177985259,-0.1494094823356654,-0.6914340217509188,-0.6911355964447042,-0.3972090890847537,272.7229919433594
2015-03-07,-0.6913705170637001,-0.6913711848386034,-0.6920681848265902,-0.6917498338205516,-0.74844816587044,0.8282545505617465,-0.13543860495813037,-0.14853069251050854,-0.6912359205114662,-0.6909914407410609,0.26313976399732264,276.260986328125
2015-03-08,-0.6911105213680561,-0.6913709404598444,-0.6919104478886596,-0.6918695543244197,-0.7482392040946138,1.1843444212084566,-0.13542675603928236,-0.14782516422429984,-0.6911084756464149,-0.6908504863351003,-0.2519056744436742,274.35400390625
2015-03-09,-0.691212346162275,-0.6904636143613052,-0.6918243152706931,-0.6909119703876901,-0.7464111432295867,1.368984560327525,-0.13426055890817118,-0.14701503774896402,-0.6909829671898553,-0.6906771504609783,1.367648924776306,289.60699462890625
2015-03-10,-0.6902669668700073,-0.6900147484111102,-0.6907963035924343,-0.6907768039309641,-0.745987870020024,1.403799307214682,-0.13330604165093227,-0.1461658311506898,-0.6908923904871653,-0.6905332220820233,0.11961647589261976,291.760009765625
2015-03-11,-0.6901625042966057,-0.6901769226327508,-0.690746687673357,-0.6904868235049149,-0.7476532047345881,1.5198203038562559,-0.1323206554233258,-0.14527885672965116,-0.690682681240066,-0.6904334306372898,0.33721603385140575,296.3789978027344
2015-03-12,-0.6898734240182879,-0.6901954431848069,-0.6906231318223752,-0.6906139527782821,-0.7477211197747416,1.4706523408454164,-0.13188162314969776,-0.1444767783215465,-0.6905189986584493,-0.690281336619857,-0.2500818429940985,294.35400390625
2015-03-13,-0.6899996214320767,-0.6903537670418781,-0.6910820716513444,-0.691180040628068,-0.7477784438715189,0.7717946143394929,-0.13246425629212205,-0.14395786945913655,-0.6904054040884254,-0.6901497716864711,-0.8668384951683633,285.3370056152344
2015-03-14,-0.6906074301666477,-0.6908523276925388,-0.6913649201953289,-0.6913967571943695,-0.7482123868407807,0.609774112552106,-0.13337222188818215,-0.143734039906624,-0.690354757360048,-0.6900519807067927,-0.3865289341251315,281.885009765625
2015-03-15,-0.6907969457827644,-0.6908408978554671,-0.6913636237327687,-0.6911137448817591,-0.7487366237598515,0.5783469009216996,-0.13385463534572836,-0.14365661503467875,-0.6902463410200559,-0.6899240617011826,0.3413843865682534,286.39300537109375
2015-03-16,-0.6905293492190542,-0.6903773617177852,-0.6910595013268046,-0.6908500697066078,-0.7482663858739398,0.2871465244801069,-0.13402407091918436,-0.14363037319450858,-0.6902374617379152,-0.6897955218898206,0.3069916055425995,290.5929870605469
2015-03-17,-0.6902209226707425,-0.6904841533699815,-0.6911445314567619,-0.691169493621062,-0.7482673168917529,-0.13052058131097166,-0.1347282526110507,-0.1437577424181966,-0.6902937907231727,-0.6896889137842923,-0.5267461653097643,285.5050048828125
2015-03-18,-0.6905681701974175,-0.6909138234619314,-0.6933824178308222,-0.6930030481603804,-0.7465180477194259,-0.7734787321578089,-0.1378736938789058,-0.14452234481075707,-0.6906547280869392,-0.6896588546847965,-2.723859967230195,256.29901123046875
2015-03-19,-0.6924015781716276,-0.6922031415430883,-0.6934624531160916,-0.6927124393204713,-0.7467286843421117,-0.7202692491265883,-0.14004763020116656,-0.14559204921679308,-0.6909557434190925,-0.6895951059573178,0.394988902279461,260.9280090332031
2015-03-20,-0.69208272511098,-0.6921662198301254,-0.6927797507769009,-0.6926608978885955,-0.7484170925351757,-0.6049933404023132,-0.1417562113223521,-0.14680779043502307,-0.6911681635281507,-0.6895367073325599,0.008503527184649654,261.7489929199219
2015-03-21,-0.6920395065559851,-0.6923283306252178,-0.6930075343003912,-0.6927691306805639,-0.7484824411188181,-0.7727477876490737,-0.1432949709084149,-0.1481045817280957,-0.6913650222892054,-0.6894823123279147,-0.24370746208477062,260.0249938964844
2015-03-22,-0.6921479909758439,-0.6918667513830946,-0.6927519906434562,-0.6922709709204055,-0.7484180087749283,-0.4591191630955556,-0.14387002150668987,-0.14926317107488177,-0.6915310194368622,-0.6894044117321682,0.7177490279098859,267.9599914550781
2015-03-23,-0.6916468455199808,-0.691405233702033,-0.6926122201034777,-0.6923475626913557,-0.7482025545045113,-1.045155180746449,-0.1444541703838258,-0.150313115763636,-0.6917458258409722,-0.6893269607956491,-0.1910117305645571,266.739990234375
2015-03-24,-0.6917296365136877,-0.6920344884861042,-0.6937530853837675,-0.6936750467362871,-0.747352234753932,-1.5327284641598096,-0.14671613354581198,-0.15162964021337652,-0.6921052324361752,-0.6893479957560734,-2.127231089290925,245.59500122070312
2015-03-25,-0.6929297349847386,-0.6931233656167398,-0.6942486062399208,-0.6936372528155414,-0.7475594625706565,-1.6995085348578645,-0.14843612149829968,-0.1530452407500726,-0.6921962052973721,-0.6893686040197534,-0.009511166314714055,246.19700622558594
2015-03-26,-0.6930048628081819,-0.6928076991486067,-0.6937044413167773,-0.6934906618714808,-0.7480588083097828,-1.5716199948180825,-0.14956599619624994,-0.1544157723217236,-0.6923078366635838,-0.6893984203562865,0.1727381933948023,248.53199768066406
2015-03-27,-0.6928610147026603,-0.6926575069481041,-0.693684464907024,-0.6935850197452407,-0.7484753082416047,-1.4512562809948955,-0.1505437478000081,-0.15571819819714558,-0.6924403964117812,-0.6894715968791265,-0.2297405460192794,247.0290069580078
2015-03-28,-0.6929609541365404,-0.692816807387468,-0.6935701832168447,-0.6932228416555197,-0.748536095330565,-1.1455449105904085,-0.15077899524711091,-0.1568097027328413,-0.6925054785350553,-0.689545445317762,0.5321377487943296,252.79800415039062
2015-03-29,-0.6925988202187005,-0.6928819697709889,-0.6939674430972644,-0.6938559791566566,-0.7482573564789589,-1.50617558625945,-0.1517644635852812,-0.15789053280353507,-0.6927328384780946,-0.6896230623716704,-1.106805470573832,242.71299743652344
2015-03-30,-0.6932182487923091,-0.6931201868273861,-0.6940735521249843,-0.6935538184223348,-0.7481928157626252,-1.4812340605903693,-0.15207232392033654,-0.15882005936613605,-0.6929058686416065,-0.6896962670030852,0.44083201666092725,247.5260009765625
2015-03-31,-0.6929308660092428,-0.6931514850306618,-0.693844925405997,-0.6937611183602194,-0.7482094460067362,-1.4529496751107849,-0.15252893099466946,-0.159659882288687,-0.6929182151008028,-0.6897690806874968,-0.41871487072412034,244.2239990234375
2015-04-01,-0.6931338235640432,-0.6932241662583671,-0.6939473370412551,-0.6935697644240262,-0.748199337813337,-0.6309797678780062,-0.1525623121993487,-0.1603387736489907,-0.6929085342950505,-0.6898431462755946,0.250377782261119,247.27200317382812
2015-04-02,-0.6929537932178362,-0.6928011587522018,-0.6936712983895427,-0.6932098461335356,-0.7480320797243128,-0.5826441820730136,-0.15203769492890987,-0.1607713561264308,-0.6928682529585102,-0.6898976920373261,0.527770828560361,253.0050048828125
2015-04-03,-0.6925778397141478,-0.692704453786646,-0.6932521164158633,-0.6931271646874231,-0.7481860671149854,-0.5614201575564138,-0.15145362956469421,-0.16099436649223509,-0.6928025763913574,-0.6899878436443421,0.06186004730731286,254.32200622558594
2015-04-04,-0.6925013930011132,-0.6927524397012854,-0.6933026408483987,-0.6931664022357399,-0.7487108409702552,-0.5230247058044127,-0.1509931273513429,-0.16107575245300745,-0.6927944804944576,-0.6900850929589165,-0.13671267231740353,253.69700622558594
2015-04-05,-0.6925346853783408,-0.6924213083483272,-0.6932480300846335,-0.6927331578188843,-0.748358349744588,-0.5677473659434938,-0.15000112256705714,-0.16093185762813936,-0.6926334184951818,-0.6901765118689073,0.6318565285315099,260.5979919433594
2015-04-06,-0.692097485939255,-0.6923526603028887,-0.6930772572651438,-0.6930537121119278,-0.7483393845669141,-0.6978143619584358,-0.14961478494612523,-0.16073534503271225,-0.6925616812387769,-0.6902758025833546,-0.5807595764572756,255.49200439453125
2015-04-07,-0.6924396448141564,-0.6927190027174968,-0.6932309722001396,-0.6931988603863654,-0.748416565451017,0.10881189575129929,-0.14947217064036575,-0.1605480878206527,-0.6924810286983136,-0.6903579623494339,-0.30752669831136387,253.17999267578125
2015-04-08,-0.6925784684870925,-0.6928386914120621,-0.6937491940167548,-0.6937110195979667,-0.7478442111668762,-0.3281441384409734,-0.15001426416398825,-0.16051249470021534,-0.6925012909074092,-0.690452145724123,-0.9080126573842773,245.02200317382812
2015-04-09,-0.6931006567497054,-0.6933111520381642,-0.6940614890851784,-0.6937955221031454,-0.7482601101242368,-0.4952882351135859,-0.1505131797515233,-0.16058913577618203,-0.6925853026191748,-0.6905612858235697,-0.21538310798739888,243.67599487304688
2015-04-10,-0.6931670536390736,-0.6934593267147902,-0.6944914376361037,-0.6942729010982737,-0.7479035401538646,-0.7252196444313805,-0.15149939566858456,-0.16085823258506138,-0.6927496516485053,-0.6907005845525979,-0.8816647713908844,236.07200622558594
2015-04-11,-0.693649354118007,-0.6937134367852125,-0.6944003754914103,-0.6942427669293918,-0.7485201202471372,-1.0000179428003446,-0.1521756275322315,-0.16121598403205964,-0.692904049720289,-0.6908256573408308,-0.020341664235616848,236.552001953125
2015-04-12,-0.6936167528159214,-0.6938240181736599,-0.6944444799601077,-0.6942678163105181,-0.7487160428475601,-0.6236813422933645,-0.1526752846223426,-0.16160745698773643,-0.6931241872938753,-0.690877129521511,-0.11673936275837735,236.1529998779297
2015-04-13,-0.6936535005688588,-0.6938724928458173,-0.6951902903359961,-0.6949939303244611,-0.7477902515418785,-1.350122030658087,-0.1539709751830177,-0.16219362192201706,-0.6934024999815928,-0.6909699792008492,-1.3421805995170712,224.58700561523438
2015-04-14,-0.6943564735135134,-0.6946035257865519,-0.695558234327899,-0.695334701151188,-0.7477637889614981,-1.4081053082582713,-0.15535885967700916,-0.16295496460292055,-0.6937088735533664,-0.6910787947846544,-0.6993260526850772,219.15899658203125
2015-04-15,-0.6947136453009649,-0.6946733957257853,-0.6954073726002016,-0.695041267322754,-0.7482148646289288,-1.3067355619363634,-0.15595274360445235,-0.16368916301812617,-0.6938996896261277,-0.6911712637701867,0.4796228501877677,223.83299255371094
2015-04-16,-0.6944093642450098,-0.6943164674898589,-0.6950656963253001,-0.694743689411458,-0.7481043542923214,-1.3679962058307082,-0.15591222253592824,-0.1642679844437498,-0.6940356985504218,-0.6912718958211509,0.47572453999038666,228.572998046875
2015-04-17,-0.6941167682057755,-0.694363291206278,-0.6951937927642406,-0.6951009704712231,-0.7483198972311015,-1.5867188488014294,-0.15625323395541557,-0.16480288862896228,-0.694154480144839,-0.6913839510644112,-0.7182190021175288,222.8820037841797
2015-04-18,-0.6944762010837401,-0.6946438706676274,-0.6952629318260083,-0.6950712127758883,-0.7486888955503753,-1.5438436309173131,-0.15637029374438843,-0.16525547508051197,-0.6942733157421329,-0.6914407707357809,-0.017920797018489344,223.3560028076172
2015-04-19,-0.6944383232647938,-0.6945193522279701,-0.6951658386562449,-0.6951186743074156,-0.7485863111802296,-2.029952804545612,-0.15641410342929898,-0.16562677442059848,-0.6943953662282343,-0.691501060042311,-0.16073957959095983,222.60000610351562
2015-04-20,-0.6944913395591801,-0.6945194744173496,-0.6951915224702613,-0.6949914818094831,-0.7484216244737368,-1.7795839206694821,-0.1561658275829621,-0.1658715051287563,-0.6943950150034184,-0.6915621388060424,0.16282093903107167,224.62600708007812
2015-04-21,-0.6943652054060839,-0.6939743325635421,-0.695040791378486,-0.6943233140674563,-0.7480958519814992,-1.0348646875583438,-0.15496613613863747,-0.1658145289960297,-0.6942499375807976,-0.6915921851182809,1.1547685285238658,235.2689971923828
2015-04-22,-0.6936753600136407,-0.6938129539719834,-0.6944457120943729,-0.6943919328375607,-0.7481515209354976,-0.7925445592742115,-0.15402267502067893,-0.1655701720687129,-0.6941567944360553,-0.6916397635401023,-0.19341733947002632,234.17599487304688
2015-04-23,-0.6937726626268335,-0.693900611326996,-0.6944636775026589,-0.6942484169064419,-0.7484870765038029,-0.6139611238588873,-0.15300626078156526,-0.16516054015195267,-0.6940857505600968,-0.6916557345516751,0.1799341945528068,236.46200561523438
2015-04-24,-0.6936522439814647,-0.693911003953457,-0.6946755066193305,-0.694574496643301,-0.7482697060115377,-0.5108167866184193,-0.1525739615172228,-0.16474175431213847,-0.6940102310411502,-0.6916972730216311,-0.6422292918120694,231.26800537109375
2015-04-25,-0.6939496775466928,-0.6941398674594905,-0.6949087382545718,-0.6948807382359196,-0.7486387388129527,-0.7362826254482746,-0.15257762736880778,-0.16440749799155657,-0.6939829086086434,-0.691742838113169,-0.6196059717192192,226.38999938964844
2015-04-26,-0.6942527643174511,-0.6944832252123457,-0.6956522149978518,-0.6953176879954726,-0.7479005007994166,-0.9586611651308952,-0.15309808838486527,-0.1642497478725959,-0.6940114559308249,-0.6918139732361357,-0.869695705662507,219.42999267578125
2015-04-27,-0.6946912826461282,-0.6940943887589893,-0.6954479746406544,-0.6946989273772736,-0.7474261102784974,-0.07901370074857506,-0.15260189450931078,-0.1640190056374101,-0.6939694907488646,-0.6918745742710501,1.090903886658232,229.28599548339844
2015-04-28,-0.6940920188975359,-0.6943272873127765,-0.6951206970174993,-0.6949143258071863,-0.7482686961774019,0.013608072463053861,-0.15243336899585186,-0.16379890553067816,-0.6940542678449119,-0.6919473062417684,-0.4607935631114847,225.85499572753906
2015-04-29,-0.6943042105964663,-0.6944773573238996,-0.6950972834974625,-0.6949172762868937,-0.7483934574903758,-0.18372276376119775,-0.15223860911632178,-0.1635817918582238,-0.6941296252178167,-0.6920185614402008,-0.07842242261038349,225.80799865722656
2015-04-30,-0.6942978040135969,-0.6937118473905356,-0.6949959090322524,-0.6942683182752476,-0.7476603622419025,0.04649853784338641,-0.15115135942037825,-0.16317903035823436,-0.6941324799500349,-0.6920810377575989,1.113227345651035,236.14500427246094
2015-05-01,-0.6936541916440008,-0.6937483409742985,-0.6945363199823372,-0.6945235826673369,-0.748399427826828,0.12594842854098798,-0.1505897432539159,-0.1627384953206966,-0.6941251766449729,-0.692140856976478,-0.5192134255822817,232.07899475097656
2015-05-02,-0.6938802029287798,-0.6939463353389996,-0.6945193264261382,-0.6943445967972159,-0.7487087720417817,0.2111545100852456,-0.14986405476543305,-0.16223317336893642,-0.6940482703651337,-0.6921874849308146,0.2453049422922402,234.92999267578125
2015-05-03,-0.6937207131377634,-0.6934870786278303,-0.6944063431778513,-0.6940038259704889,-0.7484152502036303,0.4208708941768935,-0.1488011493084776,-0.1616049742867225,-0.6938598047229183,-0.6921994012512164,0.5256923835707863,240.35800170898438
2015-05-04,-0.6933767331217112,-0.6935238781514136,-0.6941646142696777,-0.6940879510441726,-0.7482808043349922,0.2944572438055536,-0.1480559056285594,-0.1609454010532841,-0.6937721638254674,-0.6922113022113149,-0.2174972206131959,239.01800537109375
2015-05-05,-0.6934712081736435,-0.6937337929761911,-0.6945379410553704,-0.6942698251273839,-0.7481475210071155,-0.23784744580707742,-0.1476991083923372,-0.16034256953823944,-0.6936797140611713,-0.6922111770287432,-0.38711142712152014,236.12100219726562
2015-05-06,-0.6936347188526218,-0.6939018957145958,-0.6947210371968442,-0.6946677883209847,-0.7478688018595901,-0.4566735216468115,-0.14794047320908923,-0.15991115701849049,-0.6936439265059898,-0.6922284740945008,-0.7687110352687541,229.78199768066406
2015-05-07,-0.694048486914564,-0.6937398446150781,-0.6947637145670594,-0.6941936730545459,-0.7478945550930653,-0.2427097938289667,-0.14747834790214054,-0.15946866270432997,-0.6936332190959342,-0.6922254566916138,0.7786364564458118,237.33399963378906
2015-05-08,-0.6935747295046186,-0.693301555041785,-0.6942642370259324,-0.693783781492985,-0.7479743024336795,0.1950074800481758,-0.14655644017541933,-0.15892043227470357,-0.6935270990461995,-0.6921762073495136,0.6398404279956971,243.86300659179688
2015-05-09,-0.693162342634465,-0.6932080894939011,-0.6940459869557567,-0.6939112881978473,-0.7483513892780808,0.3250544381912477,-0.14600541670912534,-0.15836575384922494,-0.6934649435215671,-0.6921182788124068,-0.28884881590885647,241.83200073242188
2015-05-10,-0.6932904867522945,-0.69343646517516,-0.6940972259271994,-0.6940077181130381,-0.7485864294047138,0.6047153022176232,-0.14570958014712368,-0.1578596818685779,-0.693465501826116,-0.6920762165327244,-0.23761883553338717,240.29600524902344
2015-05-11,-0.6933803140603109,-0.6934241165858837,-0.6940630448402505,-0.693890821639747,-0.7482971143877919,0.3445427198732351,-0.145330994677273,-0.15737506083443406,-0.6934372247931412,-0.6920415074328495,0.12776646650916265,242.1580047607422
2015-05-12,-0.693264355293771,-0.6935090242134858,-0.6940161524822157,-0.693956489930144,-0.7483764085345499,0.49207170670811345,-0.1451366960388773,-0.15694642759806388,-0.6933922787348387,-0.6919949305885568,-0.1849633583214648,241.11199951171875
2015-05-13,-0.6933112793917602,-0.6934587157678926,-0.6943439486903948,-0.69425375363451,-0.7479873760912241,0.2134916571305796,-0.14539954617467363,-0.1566589004020916,-0.69333288793763,-0.6919616625112265,-0.5819212581751542,236.3769989013672
2015-05-14,-0.6936369166824423,-0.6938196781188293,-0.6944080285791795,-0.6942190989092193,-0.7481236495133471,-0.23233632594319958,-0.14557249072858922,-0.15646531600309144,-0.6933365351242743,-0.6919250525543531,-0.012515805749538705,236.9290008544922
2015-05-15,-0.6935903702316181,-0.6937613611387904,-0.6942304458674178,-0.6941766598988304,-0.7485218837623598,0.054268133645799084,-0.145662587476383,-0.15632943079561865,-0.6933928911796761,-0.6918918918042166,0.0009045350044446472,237.60499572753906
2015-05-16,-0.6935470903329213,-0.6938259125754138,-0.6943277340013981,-0.6942678163105181,-0.7487799924414728,-0.20052269121880203,-0.14586588863068484,-0.15626355576157888,-0.6934440330031283,-0.6918896332158958,-0.23138582204217242,236.1529998779297
